,customer_id,registered_date
23651,C784378L,2021-07-09
23652,C784378L,2021-07-09
23653,C784378L,2021-07-09
23654,C784378L,2021-07-09
23655,C784378L,2021-07-09
23656,C784378L,2021-07-09
23657,C784378L,2021-07-09
23658,C784378L,2021-07-09
23659,C784378L,2021-07-09
23710,C606496L,2021-07-10
23711,C606496L,2021-07-10
23721,C844831L,2021-07-14
23724,C844831L,2021-07-14
23738,C876453L,2021-07-22
23739,C876453L,2021-07-22
23740,C876453L,2021-07-22
23741,C876453L,2021-07-22
23742,C876453L,2021-07-22
23743,C876453L,2021-07-22
23744,C876453L,2021-07-22
23745,C876453L,2021-07-22
23746,C876453L,2021-07-22
23747,C876453L,2021-07-22
23748,C876453L,2021-07-22
23750,C876453L,2021-07-22
23751,C876453L,2021-07-22
23752,C876453L,2021-07-22
23753,C876453L,2021-07-22
23754,C876453L,2021-07-22
23755,C876453L,2021-07-22
23756,C876453L,2021-07-22
24200,C710913L,2021-07-02
24292,C457034L,2021-07-10
24293,C457034L,2021-07-10
24294,C457034L,2021-07-10
24295,C457034L,2021-07-10
24296,C457034L,2021-07-10
24297,C457034L,2021-07-10
24298,C457034L,2021-07-10
24299,C457034L,2021-07-10
24352,C861479L,2021-07-08
24353,C861479L,2021-07-08
24354,C861479L,2021-07-08
24355,C861479L,2021-07-08
24356,C861479L,2021-07-08
24357,C861479L,2021-07-08
24358,C861479L,2021-07-08
24359,C861479L,2021-07-08
24376,C861479L,2021-07-08
24381,C861479L,2021-07-08
24382,C861479L,2021-07-08
24383,C861479L,2021-07-08
24384,C861479L,2021-07-08
24385,C861479L,2021-07-08
24386,C861479L,2021-07-08
24387,C861479L,2021-07-08
24388,C861479L,2021-07-08
24389,C861479L,2021-07-08
24390,C861479L,2021-07-08
24391,C861479L,2021-07-08
24392,C861479L,2021-07-08
24393,C861479L,2021-07-08
24394,C861479L,2021-07-08
24395,C861479L,2021-07-08
24571,C484985L,2021-07-01
24572,C484985L,2021-07-01
24573,C484985L,2021-07-01
24574,C484985L,2021-07-01
24575,C484985L,2021-07-01
24687,C283375L,2021-07-22
24706,C283375L,2021-07-22
24707,C283375L,2021-07-22
24708,C283375L,2021-07-22
24709,C283375L,2021-07-22
24897,C831560L,2021-07-06
24989,C770029L,2021-07-16
25267,C834363L,2021-07-11
25283,C834363L,2021-07-11
25289,C834363L,2021-07-11
25291,C834363L,2021-07-11
25294,C834363L,2021-07-11
25295,C834363L,2021-07-11
25302,C834363L,2021-07-11
25327,C813220L,2021-07-28
25333,C961131L,2021-07-23
25334,C961131L,2021-07-23
25336,C961131L,2021-07-23
25337,C961131L,2021-07-23
25463,C800086L,2021-07-28
25493,C797872L,2021-07-16
25864,C914093L,2021-07-04
25867,C914093L,2021-07-04
25868,C914093L,2021-07-04
25869,C914093L,2021-07-04
25870,C914093L,2021-07-04
25871,C914093L,2021-07-04
25872,C914093L,2021-07-04
25873,C914093L,2021-07-04
25874,C914093L,2021-07-04
25875,C914093L,2021-07-04
25883,C914093L,2021-07-04
25884,C914093L,2021-07-04
25891,C914093L,2021-07-04
25892,C914093L,2021-07-04
25895,C914093L,2021-07-04
25896,C914093L,2021-07-04
25918,C914093L,2021-07-04
25948,C771769L,2021-07-26
25949,C771769L,2021-07-26
25950,C771769L,2021-07-26
25970,C377871L,2021-07-21
25992,C880825L,2021-07-13
25994,C880825L,2021-07-13
26048,C240632L,2021-07-02
26205,C852671L,2021-07-06
26207,C852671L,2021-07-06
26209,C852671L,2021-07-06
26211,C852671L,2021-07-06
26212,C852671L,2021-07-06
26228,C606174L,2021-07-18
26229,C606174L,2021-07-18
26230,C606174L,2021-07-18
26231,C606174L,2021-07-18
26232,C606174L,2021-07-18
26253,C814804L,2021-07-24
26254,C814804L,2021-07-24
26255,C814804L,2021-07-24
26338,C800495L,2021-07-03
26340,C800495L,2021-07-03
26379,C578500L,2021-07-21
26380,C578500L,2021-07-21
26381,C578500L,2021-07-21
26384,C578500L,2021-07-21
26385,C578500L,2021-07-21
26386,C578500L,2021-07-21
26388,C578500L,2021-07-21
26389,C578500L,2021-07-21
26390,C578500L,2021-07-21
26391,C578500L,2021-07-21
26392,C578500L,2021-07-21
26493,C227081L,2021-07-09
26494,C227081L,2021-07-09
26495,C227081L,2021-07-09
26496,C227081L,2021-07-09
26497,C227081L,2021-07-09
26498,C227081L,2021-07-09
26499,C227081L,2021-07-09
26500,C227081L,2021-07-09
26501,C227081L,2021-07-09
26502,C227081L,2021-07-09
26503,C227081L,2021-07-09
26504,C227081L,2021-07-09
26505,C227081L,2021-07-09
26516,C227081L,2021-07-09
26517,C227081L,2021-07-09
26553,C205701L,2021-07-02
26554,C205701L,2021-07-02
26555,C205701L,2021-07-02
26556,C205701L,2021-07-02
26557,C205701L,2021-07-02
26558,C205701L,2021-07-02
26559,C205701L,2021-07-02
26560,C205701L,2021-07-02
26561,C205701L,2021-07-02
26562,C205701L,2021-07-02
26563,C205701L,2021-07-02
26631,C466172L,2021-07-28
26632,C466172L,2021-07-28
26633,C466172L,2021-07-28
26648,C250770L,2021-07-11
26650,C250770L,2021-07-11
26652,C250770L,2021-07-11
26653,C250770L,2021-07-11
26654,C250770L,2021-07-11
26665,C250770L,2021-07-11
26666,C250770L,2021-07-11
26667,C250770L,2021-07-11
26668,C250770L,2021-07-11
26669,C250770L,2021-07-11
26670,C250770L,2021-07-11
26671,C250770L,2021-07-11
26672,C250770L,2021-07-11
26673,C250770L,2021-07-11
26674,C250770L,2021-07-11
26675,C250770L,2021-07-11
26676,C250770L,2021-07-11
26677,C250770L,2021-07-11
26678,C250770L,2021-07-11
26679,C250770L,2021-07-11
26680,C250770L,2021-07-11
26681,C250770L,2021-07-11
26682,C250770L,2021-07-11
26690,C250770L,2021-07-11
26691,C250770L,2021-07-11
26692,C250770L,2021-07-11
26693,C250770L,2021-07-11
26694,C250770L,2021-07-11
26695,C250770L,2021-07-11
26696,C250770L,2021-07-11
26697,C250770L,2021-07-11
26698,C250770L,2021-07-11
26699,C250770L,2021-07-11
26700,C250770L,2021-07-11
26701,C250770L,2021-07-11
26717,C688934L,2021-07-22
26718,C688934L,2021-07-22
26719,C688934L,2021-07-22
26790,C241117L,2021-07-07
26791,C241117L,2021-07-07
26814,C131307L,2021-07-09
26815,C131307L,2021-07-09
26816,C131307L,2021-07-09
26817,C131307L,2021-07-09
26818,C131307L,2021-07-09
26819,C131307L,2021-07-09
26939,C341639L,2021-07-12
26940,C341639L,2021-07-12
26941,C341639L,2021-07-12
27040,C390206L,2021-07-13
27042,C390206L,2021-07-13
27057,C390206L,2021-07-13
27065,C390206L,2021-07-13
27082,C390206L,2021-07-13
27091,C390206L,2021-07-13
27092,C390206L,2021-07-13
27093,C390206L,2021-07-13
27100,C390206L,2021-07-13
27101,C390206L,2021-07-13
27102,C390206L,2021-07-13
27103,C390206L,2021-07-13
27126,C390206L,2021-07-13
27127,C390206L,2021-07-13
27128,C390206L,2021-07-13
27129,C390206L,2021-07-13
27130,C390206L,2021-07-13
27131,C390206L,2021-07-13
27133,C390206L,2021-07-13
27134,C390206L,2021-07-13
27135,C390206L,2021-07-13
27140,C390206L,2021-07-13
27141,C390206L,2021-07-13
27142,C390206L,2021-07-13
27147,C390206L,2021-07-13
27148,C390206L,2021-07-13
27149,C390206L,2021-07-13
27150,C390206L,2021-07-13
27159,C390206L,2021-07-13
27160,C390206L,2021-07-13
27161,C390206L,2021-07-13
27162,C390206L,2021-07-13
27163,C390206L,2021-07-13
27164,C390206L,2021-07-13
27165,C390206L,2021-07-13
27166,C390206L,2021-07-13
27167,C390206L,2021-07-13
27168,C390206L,2021-07-13
27169,C390206L,2021-07-13
27170,C390206L,2021-07-13
27171,C390206L,2021-07-13
27172,C390206L,2021-07-13
27173,C390206L,2021-07-13
27174,C390206L,2021-07-13
27175,C390206L,2021-07-13
27176,C390206L,2021-07-13
27177,C390206L,2021-07-13
27178,C390206L,2021-07-13
27179,C390206L,2021-07-13
27180,C390206L,2021-07-13
27181,C390206L,2021-07-13
27182,C390206L,2021-07-13
27183,C390206L,2021-07-13
27184,C390206L,2021-07-13
27185,C390206L,2021-07-13
27186,C390206L,2021-07-13
27200,C390206L,2021-07-13
27201,C390206L,2021-07-13
27202,C390206L,2021-07-13
27203,C390206L,2021-07-13
27204,C390206L,2021-07-13
27205,C390206L,2021-07-13
27206,C390206L,2021-07-13
27207,C390206L,2021-07-13
27208,C390206L,2021-07-13
27209,C390206L,2021-07-13
27210,C390206L,2021-07-13
27211,C390206L,2021-07-13
27212,C390206L,2021-07-13
27213,C390206L,2021-07-13
27214,C390206L,2021-07-13
27215,C390206L,2021-07-13
27216,C390206L,2021-07-13
27217,C390206L,2021-07-13
27218,C390206L,2021-07-13
27219,C390206L,2021-07-13
27220,C390206L,2021-07-13
27221,C390206L,2021-07-13
27222,C390206L,2021-07-13
27223,C390206L,2021-07-13
27224,C390206L,2021-07-13
27225,C390206L,2021-07-13
27226,C390206L,2021-07-13
27227,C390206L,2021-07-13
27228,C390206L,2021-07-13
27229,C390206L,2021-07-13
27230,C390206L,2021-07-13
27231,C390206L,2021-07-13
27232,C390206L,2021-07-13
27235,C390206L,2021-07-13
27236,C390206L,2021-07-13
27242,C390206L,2021-07-13
27243,C390206L,2021-07-13
27244,C390206L,2021-07-13
27245,C390206L,2021-07-13
27246,C390206L,2021-07-13
27247,C390206L,2021-07-13
27248,C390206L,2021-07-13
27249,C390206L,2021-07-13
27250,C390206L,2021-07-13
27251,C390206L,2021-07-13
27252,C390206L,2021-07-13
27253,C390206L,2021-07-13
27256,C390206L,2021-07-13
27257,C390206L,2021-07-13
27258,C390206L,2021-07-13
27259,C390206L,2021-07-13
27260,C390206L,2021-07-13
27261,C390206L,2021-07-13
27262,C390206L,2021-07-13
27263,C390206L,2021-07-13
27264,C390206L,2021-07-13
27265,C390206L,2021-07-13
27266,C390206L,2021-07-13
27286,C390206L,2021-07-13
27287,C390206L,2021-07-13
27288,C390206L,2021-07-13
27289,C390206L,2021-07-13
27290,C390206L,2021-07-13
27291,C390206L,2021-07-13
27292,C390206L,2021-07-13
27293,C390206L,2021-07-13
27294,C390206L,2021-07-13
27295,C390206L,2021-07-13
27296,C390206L,2021-07-13
27297,C390206L,2021-07-13
27298,C390206L,2021-07-13
27299,C390206L,2021-07-13
27300,C390206L,2021-07-13
27301,C390206L,2021-07-13
27313,C390206L,2021-07-13
27324,C390206L,2021-07-13
27325,C390206L,2021-07-13
27326,C390206L,2021-07-13
27327,C390206L,2021-07-13
27328,C390206L,2021-07-13
27329,C390206L,2021-07-13
27330,C390206L,2021-07-13
27331,C390206L,2021-07-13
27332,C390206L,2021-07-13
27333,C390206L,2021-07-13
27334,C390206L,2021-07-13
27335,C390206L,2021-07-13
27346,C390206L,2021-07-13
27347,C390206L,2021-07-13
27348,C390206L,2021-07-13
27435,C415555L,2021-07-11
27542,C271588L,2021-07-19
27543,C271588L,2021-07-19
27569,C326720L,2021-07-08
27570,C326720L,2021-07-08
27571,C326720L,2021-07-08
27572,C326720L,2021-07-08
27833,C325445L,2021-07-09
27834,C325445L,2021-07-09
27835,C325445L,2021-07-09
27836,C325445L,2021-07-09
27837,C325445L,2021-07-09
27838,C325445L,2021-07-09
27839,C325445L,2021-07-09
27840,C325445L,2021-07-09
27855,C325445L,2021-07-09
27856,C325445L,2021-07-09
27857,C325445L,2021-07-09
27858,C325445L,2021-07-09
27859,C325445L,2021-07-09
27861,C325445L,2021-07-09
27922,C566329L,2021-07-01
27923,C566329L,2021-07-01
27924,C566329L,2021-07-01
27954,C833455L,2021-07-25
28070,C334338L,2021-07-27
28071,C334338L,2021-07-27
28072,C334338L,2021-07-27
28073,C334338L,2021-07-27
28140,C176792L,2021-07-01
28141,C176792L,2021-07-01
28151,C716627L,2021-07-12
28178,C939134L,2021-07-18
28179,C939134L,2021-07-18
28275,C492850L,2021-07-09
28276,C492850L,2021-07-09
28277,C492850L,2021-07-09
28278,C492850L,2021-07-09
28279,C492850L,2021-07-09
28280,C492850L,2021-07-09
28281,C492850L,2021-07-09
28282,C492850L,2021-07-09
28283,C492850L,2021-07-09
28284,C492850L,2021-07-09
28362,C602518L,2021-07-01
28363,C602518L,2021-07-01
28366,C602518L,2021-07-01
28370,C602518L,2021-07-01
28373,C602518L,2021-07-01
28374,C602518L,2021-07-01
28518,C283866L,2021-07-18
28519,C283866L,2021-07-18
28520,C283866L,2021-07-18
28522,C283866L,2021-07-18
29420,C436261L,2021-07-25
29613,C436261L,2021-07-25
29628,C436261L,2021-07-25
29629,C436261L,2021-07-25
29630,C436261L,2021-07-25
29633,C436261L,2021-07-25
29634,C436261L,2021-07-25
29644,C436261L,2021-07-25
29711,C436261L,2021-07-25
29712,C436261L,2021-07-25
29713,C436261L,2021-07-25
29714,C436261L,2021-07-25
29715,C436261L,2021-07-25
29716,C436261L,2021-07-25
29720,C436261L,2021-07-25
29785,C436261L,2021-07-25
29787,C436261L,2021-07-25
29847,C477770L,2021-07-17
29848,C477770L,2021-07-17
29849,C477770L,2021-07-17
29850,C477770L,2021-07-17
29851,C477770L,2021-07-17
29852,C477770L,2021-07-17
29853,C477770L,2021-07-17
29854,C477770L,2021-07-17
29855,C477770L,2021-07-17
29856,C477770L,2021-07-17
29857,C477770L,2021-07-17
29858,C477770L,2021-07-17
29859,C477770L,2021-07-17
29861,C477770L,2021-07-17
29940,C441237L,2021-07-19
29941,C441237L,2021-07-19
29958,C999472L,2021-07-20
29999,C981219L,2021-07-25
30000,C981219L,2021-07-25
30001,C981219L,2021-07-25
30002,C981219L,2021-07-25
30003,C981219L,2021-07-25
30004,C981219L,2021-07-25
30005,C981219L,2021-07-25
30006,C981219L,2021-07-25
30007,C981219L,2021-07-25
30008,C981219L,2021-07-25
30009,C981219L,2021-07-25
30010,C981219L,2021-07-25
30011,C981219L,2021-07-25
30012,C981219L,2021-07-25
30059,C872365L,2021-07-08
30062,C872365L,2021-07-08
30063,C872365L,2021-07-08
30090,C465391L,2021-07-28
30095,C465391L,2021-07-28
30096,C465391L,2021-07-28
30097,C465391L,2021-07-28
30098,C465391L,2021-07-28
30099,C465391L,2021-07-28
30100,C465391L,2021-07-28
30101,C465391L,2021-07-28
30102,C465391L,2021-07-28
30103,C465391L,2021-07-28
30104,C465391L,2021-07-28
30105,C465391L,2021-07-28
30106,C465391L,2021-07-28
30107,C465391L,2021-07-28
30108,C465391L,2021-07-28
30109,C465391L,2021-07-28
30110,C465391L,2021-07-28
30111,C465391L,2021-07-28
30112,C465391L,2021-07-28
30113,C465391L,2021-07-28
30114,C465391L,2021-07-28
30115,C465391L,2021-07-28
30116,C465391L,2021-07-28
30118,C465391L,2021-07-28
30119,C465391L,2021-07-28
30120,C465391L,2021-07-28
30121,C465391L,2021-07-28
30122,C465391L,2021-07-28
30123,C465391L,2021-07-28
30124,C465391L,2021-07-28
30125,C465391L,2021-07-28
30523,C162721L,2021-07-26
30578,C162721L,2021-07-26
30640,C162721L,2021-07-26
30660,C162721L,2021-07-26
30687,C162721L,2021-07-26
30688,C162721L,2021-07-26
30746,C162721L,2021-07-26
30763,C162721L,2021-07-26
30764,C162721L,2021-07-26
30789,C162721L,2021-07-26
30790,C162721L,2021-07-26
30799,C162721L,2021-07-26
30867,C162721L,2021-07-26
30872,C162721L,2021-07-26
30873,C162721L,2021-07-26
31286,C908967L,2021-07-23
31289,C908967L,2021-07-23
31291,C908967L,2021-07-23
32183,C741634L,2021-07-09
32184,C741634L,2021-07-09
32240,C741634L,2021-07-09
32364,C741634L,2021-07-09
32430,C741634L,2021-07-09
32431,C741634L,2021-07-09
32438,C741634L,2021-07-09
32439,C741634L,2021-07-09
32440,C741634L,2021-07-09
32441,C741634L,2021-07-09
32442,C741634L,2021-07-09
32443,C741634L,2021-07-09
32444,C741634L,2021-07-09
32445,C741634L,2021-07-09
32446,C741634L,2021-07-09
32453,C741634L,2021-07-09
32454,C741634L,2021-07-09
32455,C741634L,2021-07-09
32456,C741634L,2021-07-09
32457,C741634L,2021-07-09
32458,C741634L,2021-07-09
32459,C741634L,2021-07-09
32461,C741634L,2021-07-09
32463,C741634L,2021-07-09
32465,C741634L,2021-07-09
32467,C741634L,2021-07-09
32468,C741634L,2021-07-09
32469,C741634L,2021-07-09
32473,C741634L,2021-07-09
32476,C741634L,2021-07-09
32479,C741634L,2021-07-09
32480,C741634L,2021-07-09
32516,C741634L,2021-07-09
32517,C741634L,2021-07-09
32567,C741634L,2021-07-09
32568,C741634L,2021-07-09
32573,C741634L,2021-07-09
32574,C741634L,2021-07-09
32575,C741634L,2021-07-09
32576,C741634L,2021-07-09
32577,C741634L,2021-07-09
32578,C741634L,2021-07-09
32579,C741634L,2021-07-09
32580,C741634L,2021-07-09
32587,C741634L,2021-07-09
32588,C741634L,2021-07-09
32589,C741634L,2021-07-09
32590,C741634L,2021-07-09
32591,C741634L,2021-07-09
32592,C741634L,2021-07-09
32593,C741634L,2021-07-09
32594,C741634L,2021-07-09
33359,C218885L,2021-07-27
33361,C218885L,2021-07-27
33362,C218885L,2021-07-27
33363,C218885L,2021-07-27
33364,C218885L,2021-07-27
33365,C218885L,2021-07-27
33366,C218885L,2021-07-27
33367,C218885L,2021-07-27
33368,C218885L,2021-07-27
33369,C218885L,2021-07-27
33370,C218885L,2021-07-27
33389,C218885L,2021-07-27
33390,C218885L,2021-07-27
33391,C218885L,2021-07-27
34374,C485693L,2021-07-02
34469,C485693L,2021-07-02
34480,C485693L,2021-07-02
34487,C485693L,2021-07-02
34502,C485693L,2021-07-02
34529,C485693L,2021-07-02
34533,C485693L,2021-07-02
34565,C485693L,2021-07-02
34574,C485693L,2021-07-02
34575,C485693L,2021-07-02
34580,C485693L,2021-07-02
34627,C619206L,2021-07-07
34628,C619206L,2021-07-07
34737,C833936L,2021-07-15
34762,C166968L,2021-07-26
34763,C166968L,2021-07-26
34764,C166968L,2021-07-26
34765,C166968L,2021-07-26
34768,C166968L,2021-07-26
34804,C156557L,2021-07-20
34805,C156557L,2021-07-20
34806,C156557L,2021-07-20
34807,C156557L,2021-07-20
34808,C156557L,2021-07-20
34809,C156557L,2021-07-20
34830,C606430L,2021-07-08
34831,C606430L,2021-07-08
35013,C225409L,2021-07-01
35014,C225409L,2021-07-01
35015,C225409L,2021-07-01
35036,C224307L,2021-07-20
35037,C224307L,2021-07-20
35086,C126124L,2021-07-04
35087,C126124L,2021-07-04
35088,C126124L,2021-07-04
35095,C126124L,2021-07-04
35135,C315052L,2021-07-13
35143,C315052L,2021-07-13
35144,C315052L,2021-07-13
35147,C315052L,2021-07-13
35149,C315052L,2021-07-13
35150,C315052L,2021-07-13
35151,C315052L,2021-07-13
35156,C315052L,2021-07-13
35598,C969315L,2021-07-09
35599,C969315L,2021-07-09
35600,C969315L,2021-07-09
35601,C969315L,2021-07-09
35602,C969315L,2021-07-09
35603,C969315L,2021-07-09
35604,C969315L,2021-07-09
35605,C969315L,2021-07-09
35606,C969315L,2021-07-09
35607,C969315L,2021-07-09
35608,C969315L,2021-07-09
35609,C969315L,2021-07-09
35610,C969315L,2021-07-09
35611,C969315L,2021-07-09
35612,C969315L,2021-07-09
35613,C969315L,2021-07-09
35614,C969315L,2021-07-09
35615,C969315L,2021-07-09
35616,C969315L,2021-07-09
35617,C969315L,2021-07-09
35618,C969315L,2021-07-09
35631,C969315L,2021-07-09
35632,C969315L,2021-07-09
35682,C969315L,2021-07-09
35715,C969315L,2021-07-09
35723,C969315L,2021-07-09
35747,C969315L,2021-07-09
35766,C969315L,2021-07-09
35771,C969315L,2021-07-09
35772,C969315L,2021-07-09
35773,C969315L,2021-07-09
35774,C969315L,2021-07-09
35900,C950055L,2021-07-08
35944,C600903L,2021-07-23
36017,C947564L,2021-07-26
36018,C947564L,2021-07-26
36021,C947564L,2021-07-26
36022,C947564L,2021-07-26
36107,C616000L,2021-07-25
36269,C386328L,2021-07-24
36270,C386328L,2021-07-24
36275,C386328L,2021-07-24
36279,C386328L,2021-07-24
36280,C386328L,2021-07-24
36281,C386328L,2021-07-24
36282,C386328L,2021-07-24
36283,C386328L,2021-07-24
36284,C386328L,2021-07-24
36285,C386328L,2021-07-24
36286,C386328L,2021-07-24
36287,C386328L,2021-07-24
36288,C386328L,2021-07-24
36289,C386328L,2021-07-24
36290,C386328L,2021-07-24
36291,C386328L,2021-07-24
36292,C386328L,2021-07-24
36293,C386328L,2021-07-24
36294,C386328L,2021-07-24
36307,C386328L,2021-07-24
36308,C386328L,2021-07-24
36309,C386328L,2021-07-24
36315,C386328L,2021-07-24
36318,C386328L,2021-07-24
36319,C386328L,2021-07-24
36320,C386328L,2021-07-24
36329,C386328L,2021-07-24
36341,C386328L,2021-07-24
36355,C386328L,2021-07-24
36356,C386328L,2021-07-24
36357,C386328L,2021-07-24
36358,C386328L,2021-07-24
36359,C386328L,2021-07-24
36360,C386328L,2021-07-24
36361,C386328L,2021-07-24
36362,C386328L,2021-07-24
36363,C386328L,2021-07-24
36364,C386328L,2021-07-24
36365,C386328L,2021-07-24
36366,C386328L,2021-07-24
36367,C386328L,2021-07-24
36368,C386328L,2021-07-24
36369,C386328L,2021-07-24
36370,C386328L,2021-07-24
36371,C386328L,2021-07-24
36372,C386328L,2021-07-24
36373,C386328L,2021-07-24
36374,C386328L,2021-07-24
36375,C386328L,2021-07-24
36376,C386328L,2021-07-24
36386,C386328L,2021-07-24
36493,C729816L,2021-07-21
36494,C729816L,2021-07-21
36495,C729816L,2021-07-21
36496,C729816L,2021-07-21
36497,C729816L,2021-07-21
36554,C750812L,2021-07-06
36555,C750812L,2021-07-06
36556,C750812L,2021-07-06
36557,C750812L,2021-07-06
36558,C750812L,2021-07-06
36559,C750812L,2021-07-06
36567,C750812L,2021-07-06
36606,C269965L,2021-07-09
36607,C269965L,2021-07-09
36792,C835137L,2021-07-22
36799,C835137L,2021-07-22
36827,C249867L,2021-07-04
36828,C249867L,2021-07-04
36829,C249867L,2021-07-04
36932,C345763L,2021-07-21
36933,C345763L,2021-07-21
36934,C345763L,2021-07-21
37353,C200115L,2021-07-12
37369,C200115L,2021-07-12
37381,C200115L,2021-07-12
37396,C200115L,2021-07-12
37400,C933620L,2021-07-16
37415,C194353L,2021-07-15
37416,C194353L,2021-07-15
37417,C194353L,2021-07-15
37812,C698097L,2021-07-15
37813,C698097L,2021-07-15
37814,C698097L,2021-07-15
37838,C698097L,2021-07-15
37840,C698097L,2021-07-15
37845,C698097L,2021-07-15
37846,C698097L,2021-07-15
37849,C698097L,2021-07-15
37853,C698097L,2021-07-15
37854,C698097L,2021-07-15
37855,C698097L,2021-07-15
37856,C698097L,2021-07-15
37907,C698097L,2021-07-15
37908,C698097L,2021-07-15
37929,C698097L,2021-07-15
37930,C698097L,2021-07-15
37931,C698097L,2021-07-15
37932,C698097L,2021-07-15
37933,C698097L,2021-07-15
37934,C698097L,2021-07-15
37935,C698097L,2021-07-15
37936,C698097L,2021-07-15
37937,C698097L,2021-07-15
37938,C698097L,2021-07-15
37939,C698097L,2021-07-15
37940,C698097L,2021-07-15
37941,C698097L,2021-07-15
37942,C698097L,2021-07-15
37943,C698097L,2021-07-15
37944,C698097L,2021-07-15
37945,C698097L,2021-07-15
37946,C698097L,2021-07-15
37947,C698097L,2021-07-15
37948,C698097L,2021-07-15
37949,C698097L,2021-07-15
37950,C698097L,2021-07-15
37951,C698097L,2021-07-15
37952,C698097L,2021-07-15
37953,C698097L,2021-07-15
37954,C698097L,2021-07-15
37955,C698097L,2021-07-15
37956,C698097L,2021-07-15
37957,C698097L,2021-07-15
37958,C698097L,2021-07-15
37959,C698097L,2021-07-15
37960,C698097L,2021-07-15
37961,C698097L,2021-07-15
37962,C698097L,2021-07-15
37963,C698097L,2021-07-15
37964,C698097L,2021-07-15
37993,C698097L,2021-07-15
37994,C698097L,2021-07-15
37995,C698097L,2021-07-15
37996,C698097L,2021-07-15
37997,C698097L,2021-07-15
37998,C698097L,2021-07-15
37999,C698097L,2021-07-15
38000,C698097L,2021-07-15
38010,C698097L,2021-07-15
38027,C698097L,2021-07-15
